community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;Axis1;Axis2;Axis3;genus;sp;sub_sp;recruit_sp;perc_90_dist2d;perc_90_pca1;perc_90_pca2
17;LADR;37.636322;-3.742298;Prunus_spinosa;facil;1;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Prunus;spinosa;NA;Prunus spinosa;3.58177845427704;-1.48902011335612;0.599422435151483
17;LADR;37.636322;-3.742298;Quercus_coccifera;facil;12;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Quercus;coccifera;NA;Quercus coccifera;0;1.85302093113505;1.88779293794157
17;LADR;37.636322;-3.742298;Quercus_faginea;facil;102;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Quercus;faginea;NA;Quercus faginea;0.700878081486001;1.15232250797476;1.90366129917307
17;LADR;37.636322;-3.742298;Quercus_ilex;facil;82;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Quercus;ilex;NA;Quercus ilex;3.05257849858088;-0.61093733268811;0.0858092631720533
17;LADR;37.636322;-3.742298;Rhamnus_alaternus;facil;14;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Rhamnus;alaternus;NA;Rhamnus alaternus;2.27104982587643;0.964563654736207;-0.202257535044028
17;LADR;37.636322;-3.742298;Rhamnus_lycioides;facil;56;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Rhamnus;lycioides;NA;Rhamnus lycioides;0;1.85302093113505;1.88779293794157
17;LADR;37.636322;-3.742298;Rhamnus_myrtifolia;facil;3;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Rhamnus;myrtifolia;NA;Rhamnus myrtifolia;0.762774284006617;1.40567165937189;1.26997157428151
17;LADR;37.636322;-3.742298;Rosa_canina;facil;19;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Rosa;canina;NA;Rosa canina;3.41939270786101;-1.56443120156289;2.00297718726109
17;LADR;37.636322;-3.742298;Rosmarinus_officinalis;facil;1;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0;1.85302093113505;1.88779293794157
17;LADR;37.636322;-3.742298;Teucrium_fruticans;facil;9;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Teucrium;fruticans;NA;Teucrium fruticans;2.32163973157886;0.16285203049391;0.296145951153653
17;LADR;37.636322;-3.742298;Thymus_mastichina;facil;10;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Thymus;mastichina;NA;Thymus mastichina;0.0781063063933062;1.86382636388848;1.81043766842865
17;LADR;37.636322;-3.742298;Ulex_parviflorus;facil;6;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Ulex;parviflorus;NA;Ulex parviflorus;0.273928542809717;1.83298147881711;1.61459837921711
18;CHAZA;37.662249;-3.721234;Cistus_albidus;facil;34;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Cistus;albidus;NA;Cistus albidus;0.0945275993709012;1.82549567007535;1.22114799725493
18;CHAZA;37.662249;-3.721234;Cistus_salviifolius;facil;11;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Cistus;salviifolius;NA;Cistus salviifolius;0.705011759663578;2.24568857373749;0.773409971997333
18;CHAZA;37.662249;-3.721234;Crataegus_monogyna;facil;2;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Crataegus;monogyna;NA;Crataegus monogyna;3.31948296717334;-1.47772127067639;0.687404739904695
18;CHAZA;37.662249;-3.721234;Juniperus_oxycedrus;facil;8;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Juniperus;oxycedrus;NA;Juniperus oxycedrus;0.170271194381206;1.69561652312692;1.45165845445893
18;CHAZA;37.662249;-3.721234;Juniperus_phoenicea;facil;1;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Juniperus;phoenicea;NA;Juniperus phoenicea;0.300963161219355;1.62167670708696;1.5595715281025
18;CHAZA;37.662249;-3.721234;Lonicera_implexa;facil;55;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Lonicera;implexa;NA;Lonicera implexa;0.21879011544109;1.94735738774336;1.16076812678405
18;CHAZA;37.662249;-3.721234;Olea_europaea;facil;44;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Olea;europaea;NA;Olea europaea;1.94784942816635;2.80837329811297;-0.350609290169376
18;CHAZA;37.662249;-3.721234;Phillyrea_angustifolia;facil;66;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Phillyrea;angustifolia;NA;Phillyrea angustifolia;0.00432707721608883;1.78785263079181;1.30685774374899
18;CHAZA;37.662249;-3.721234;Phillyrea_latifolia;facil;68;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Phillyrea;latifolia;NA;Phillyrea latifolia;1.66271799594052;0.688941939305764;0.0543880650294923
18;CHAZA;37.662249;-3.721234;Phlomis_purpurea;facil;58;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Phlomis;purpurea;NA;Phlomis purpurea;0.532099042058484;2.22028713496629;1.00182411631713
18;CHAZA;37.662249;-3.721234;Pinus_halepensis;facil;79;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Pinus;halepensis;NA;Pinus halepensis;0;1.78363279055102;1.30590037988077
18;CHAZA;37.662249;-3.721234;Pistacia_lentiscus;facil;26;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Pistacia;lentiscus;NA;Pistacia lentiscus;0.199176791486123;1.92187057555107;1.16250683377431
18;CHAZA;37.662249;-3.721234;Pistacia_terebinthus;facil;10;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Pistacia;terebinthus;NA;Pistacia terebinthus;0;1.78363279055102;1.30590037988077
18;CHAZA;37.662249;-3.721234;Quercus_coccifera;facil;31;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Quercus;coccifera;NA;Quercus coccifera;0.147374356764515;1.8801078766393;1.41730845317895
18;CHAZA;37.662249;-3.721234;Quercus_ilex;facil;68;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Quercus;ilex;NA;Quercus ilex;2.68748737823659;-0.61093733268811;0.0858092631720533
18;CHAZA;37.662249;-3.721234;Rhamnus_alaternus;facil;19;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rhamnus;alaternus;NA;Rhamnus alaternus;1.7162210072117;0.964563654736207;-0.202257535044028
18;CHAZA;37.662249;-3.721234;Rhamnus_lycioides;facil;126;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rhamnus;lycioides;NA;Rhamnus lycioides;0;1.78363279055102;1.30590037988077
18;CHAZA;37.662249;-3.721234;Rosa_canina;facil;1;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rosa;canina;NA;Rosa canina;3.419860899317;-1.56443120156289;2.00297718726109
18;CHAZA;37.662249;-3.721234;Rosmarinus_officinalis;facil;0;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.206109916670866;1.85700346301214;1.49850890038979
18;CHAZA;37.662249;-3.721234;Ruscus_aculeatus;facil;6;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Ruscus;aculeatus;NA;Ruscus aculeatus;3.11282002966941;-1.16180445515911;0.298900891949119
18;CHAZA;37.662249;-3.721234;Thymus_mastichina;facil;3;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Thymus;mastichina;NA;Thymus mastichina;0;1.78363279055102;1.30590037988077
18;CHAZA;37.662249;-3.721234;Ulex_parviflorus;facil;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Ulex;parviflorus;NA;Ulex parviflorus;0;1.78363279055102;1.30590037988077
18;CHAZA;37.662249;-3.721234;Viburnum_tinus;facil;9;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Viburnum;tinus;NA;Viburnum tinus;2.94435555239545;-1.09462011083983;0.685505461657653
19;CHAZB;37.669289;-3.731011;Celtis_australis;facil;0;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Celtis;australis;NA;Celtis australis;2.15936111341386;-0.0129458491054566;1.26559721742576
19;CHAZB;37.669289;-3.731011;Cistus_albidus;facil;51;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Cistus;albidus;NA;Cistus albidus;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Cistus_salviifolius;facil;14;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Cistus;salviifolius;NA;Cistus salviifolius;0.43297638018774;2.37014652228012;0.878549788894206
19;CHAZB;37.669289;-3.731011;Colutea_hispanica;facil;1;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Colutea;hispanica;NA;Colutea hispanica;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Crataegus_monogyna;facil;1;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Crataegus;monogyna;NA;Crataegus monogyna;3.66736059868797;-1.47772127067639;0.687404739904695
19;CHAZB;37.669289;-3.731011;Daphne_gnidium;facil;4;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Daphne;gnidium;NA;Daphne gnidium;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Genista_scorpius;facil;1;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Genista;scorpius;NA;Genista scorpius;0.780890708465307;1.74692562970027;1.92020989372993
19;CHAZB;37.669289;-3.731011;Juniperus_oxycedrus;facil;35;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Juniperus;oxycedrus;NA;Juniperus oxycedrus;0.433314785390437;1.94288631451772;1.63177881524147
19;CHAZB;37.669289;-3.731011;Juniperus_phoenicea;facil;2;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Juniperus;phoenicea;NA;Juniperus phoenicea;0.57543167018457;1.75512471311045;1.67117858203966
19;CHAZB;37.669289;-3.731011;Olea_europaea;facil;28;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Olea;europaea;NA;Olea europaea;1.73137963884019;2.80837329811297;-0.350609290169376
19;CHAZB;37.669289;-3.731011;Phillyrea_angustifolia;facil;43;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Phillyrea;angustifolia;NA;Phillyrea angustifolia;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Phillyrea_latifolia;facil;87;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Phillyrea;latifolia;NA;Phillyrea latifolia;1.85359111559288;0.939881367759789;-0.15800042756935
19;CHAZB;37.669289;-3.731011;Phlomis_purpurea;facil;36;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Phlomis;purpurea;NA;Phlomis purpurea;0.258192519613227;2.22028713496629;1.00182411631713
19;CHAZB;37.669289;-3.731011;Pinus_halepensis;facil;8;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Pinus;halepensis;NA;Pinus halepensis;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Pistacia_lentiscus;facil;32;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Pistacia;lentiscus;NA;Pistacia lentiscus;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Pistacia_terebinthus;facil;17;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Pistacia;terebinthus;NA;Pistacia terebinthus;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Quercus_coccifera;facil;93;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Quercus;coccifera;NA;Quercus coccifera;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Quercus_ilex;facil;71;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Quercus;ilex;NA;Quercus ilex;2.99268091031195;-0.61093733268811;0.0858092631720533
19;CHAZB;37.669289;-3.731011;Rhamnus_alaternus;facil;1;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Rhamnus;alaternus;NA;Rhamnus alaternus;1.8694082526518;1.08018087888669;-0.286361741172584
19;CHAZB;37.669289;-3.731011;Rhamnus_lycioides;facil;72;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Rhamnus;lycioides;NA;Rhamnus lycioides;0.0324045569061908;2.114172504808;1.2530083724091
19;CHAZB;37.669289;-3.731011;Rosmarinus_officinalis;facil;6;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.300987521034883;1.97770880950418;1.49850890038979
19;CHAZB;37.669289;-3.731011;Ruscus_aculeatus;facil;13;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Ruscus;aculeatus;NA;Ruscus aculeatus;3.44194469078163;-1.16180445515911;0.298900891949119
19;CHAZB;37.669289;-3.731011;Ulex_parviflorus;facil;9;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Ulex;parviflorus;NA;Ulex parviflorus;0;2.14635304214796;1.24920464728785
19;CHAZB;37.669289;-3.731011;Viburnum_tinus;facil;22;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Viburnum;tinus;NA;Viburnum tinus;3.28962972844479;-1.09462011083983;0.685505461657653
20;CHIM;37.646035;-3.711252;Acer_monspessulanum;facil;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Acer;monspessulanum;NA;Acer monspessulanum;2.52231341267993;-0.904772413634557;-0.0215609350970958
20;CHIM;37.646035;-3.711252;Amelanchier_ovalis;facil;17;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Amelanchier;ovalis;NA;Amelanchier ovalis;2.21249595862705;-0.975002638085227;0.989542726664857
20;CHIM;37.646035;-3.711252;Berberis_hispanica;facil;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Berberis;hispanica;NA;Berberis hispanica;1.45031139428649;-0.20572133546491;1.68862555802102
20;CHIM;37.646035;-3.711252;Celtis_australis;facil;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Celtis;australis;NA;Celtis australis;1.2229934618151;-0.0129458491054566;1.26559721742576
20;CHIM;37.646035;-3.711252;Cistus_albidus;facil;62;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Cistus;albidus;NA;Cistus albidus;0.476557052458569;1.54970104448392;1.02783566187187
20;CHIM;37.646035;-3.711252;Cistus_salviifolius;facil;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Cistus;salviifolius;NA;Cistus salviifolius;1.19255871620475;2.24568857373749;0.773409971997333
20;CHIM;37.646035;-3.711252;Colutea_hispanica;facil;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Colutea;hispanica;NA;Colutea hispanica;0.782073744589436;1.91399203187857;1.02514649576054
20;CHIM;37.646035;-3.711252;Crataegus_monogyna;facil;56;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Crataegus;monogyna;NA;Crataegus monogyna;2.76685283698002;-1.47772127067639;0.687404739904695
20;CHIM;37.646035;-3.711252;Daphne_gnidium;facil;15;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Daphne;gnidium;NA;Daphne gnidium;0.307738371190279;1.40524521239153;1.59345275495446
20;CHIM;37.646035;-3.711252;Echinospartum_boissieri;facil;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Echinospartum;boissieri;NA;Echinospartum boissieri;0;1.20651493546288;1.35848641239726
20;CHIM;37.646035;-3.711252;Juniperus_oxycedrus;facil;10;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Juniperus;oxycedrus;NA;Juniperus oxycedrus;0.0983420733287979;1.17504854125153;1.45165845445893
20;CHIM;37.646035;-3.711252;Juniperus_phoenicea;facil;2;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Juniperus;phoenicea;NA;Juniperus phoenicea;0.0906966887937413;1.2213326890165;1.44796447416534
20;CHIM;37.646035;-3.711252;Lavandula_latifolia;facil;26;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Lavandula;latifolia;NA;Lavandula latifolia;0.489458388274552;1.13061721290365;1.84202446629027
20;CHIM;37.646035;-3.711252;Lonicera_implexa;facil;37;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Lonicera;implexa;NA;Lonicera implexa;0.684296407636493;1.72499160490182;0.911895417468208
20;CHIM;37.646035;-3.711252;Phillyrea_angustifolia;facil;27;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Phillyrea;angustifolia;NA;Phillyrea angustifolia;0.539961521639594;1.66426838435533;1.07209467913944
20;CHIM;37.646035;-3.711252;Phlomis_purpurea;facil;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Phlomis;purpurea;NA;Phlomis purpurea;1.04953608897488;2.15973432733178;0.919283961327381
20;CHIM;37.646035;-3.711252;Pinus_halepensis;facil;328;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Pinus;halepensis;NA;Pinus halepensis;0.0559110369255631;1.20479948125207;1.30260169832496
20;CHIM;37.646035;-3.711252;Pistacia_terebinthus;facil;34;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Pistacia;terebinthus;NA;Pistacia terebinthus;0.124966838934275;1.21851705914273;1.23409726552182
20;CHIM;37.646035;-3.711252;Prunus_spinosa;facil;5;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Prunus;spinosa;NA;Prunus spinosa;2.80037271108041;-1.48902011335612;0.599422435151483
20;CHIM;37.646035;-3.711252;Quercus_coccifera;facil;4;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Quercus;coccifera;NA;Quercus coccifera;0.257285553344513;1.17451944714348;1.6137747683538
20;CHIM;37.646035;-3.711252;Quercus_faginea;facil;103;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Quercus;faginea;NA;Quercus faginea;0.351374444554198;0.971251864437328;1.6194754690594
20;CHIM;37.646035;-3.711252;Quercus_ilex;facil;104;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Quercus;ilex;NA;Quercus ilex;2.21874736578259;-0.61093733268811;0.0858092631720533
20;CHIM;37.646035;-3.711252;Rhamnus_lycioides;facil;3;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rhamnus;lycioides;NA;Rhamnus lycioides;0.218976875499126;1.37255269452091;1.5012531262011
20;CHIM;37.646035;-3.711252;Rhamnus_myrtifolia;facil;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rhamnus;myrtifolia;NA;Rhamnus myrtifolia;0.0179049558536557;1.20234749821596;1.34107320158149
20;CHIM;37.646035;-3.711252;Rosa_canina;facil;26;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rosa;canina;NA;Rosa canina;2.84490963884315;-1.56443120156289;2.00297718726109
20;CHIM;37.646035;-3.711252;Rosmarinus_officinalis;facil;25;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.295106717376921;1.37418207704396;1.60133555131896
20;CHIM;37.646035;-3.711252;Salvia_lavandulifolia;facil;4;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Salvia;lavandulifolia;NA;Salvia lavandulifolia;0.388627722095143;1.01714167007879;1.69785239881697
20;CHIM;37.646035;-3.711252;Thymus_mastichina;facil;9;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Thymus;mastichina;NA;Thymus mastichina;0.285407658934485;1.3795222678551;1.58547979273464
20;CHIM;37.646035;-3.711252;Ulex_parviflorus;facil;48;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Ulex;parviflorus;NA;Ulex parviflorus;0.0355985403830251;1.24179866833523;1.35376261392624
21;SEGUR;38.297897;-2.558345;Acer_granatense;facil;197;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Acer;granatense;NA;Acer granatense;0;-0.152921270812571;1.1957407519348
21;SEGUR;38.297897;-2.558345;Amelanchier_ovalis;facil;21;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Amelanchier;ovalis;NA;Amelanchier ovalis;0.84754669490365;-0.975002638085227;0.989542726664857
21;SEGUR;38.297897;-2.558345;Berberis_hispanica;facil;8;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Berberis;hispanica;NA;Berberis hispanica;0.369346926572587;-0.381851290353444;1.48558242996201
21;SEGUR;38.297897;-2.558345;Cistus_albidus;facil;1;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;albidus;NA;Cistus albidus;1.64181458243225;1.46963163705415;0.944987518136275
21;SEGUR;38.297897;-2.558345;Cistus_crispus;facil;5;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;crispus;NA;Cistus crispus;3.09683412506344;2.20627731475972;-0.810390757211889
21;SEGUR;38.297897;-2.558345;Cistus_populifolius;facil;0;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;populifolius;NA;Cistus populifolius;2.18317064082081;2.03020400765544;1.18166717897244
21;SEGUR;38.297897;-2.558345;Cistus_salviifolius;facil;5;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;salviifolius;NA;Cistus salviifolius;2.43550661548169;2.24568857373749;0.773409971997333
21;SEGUR;38.297897;-2.558345;Crataegus_laciniata;facil;27;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Crataegus;laciniata;NA;Crataegus laciniata;0;-0.152921270812571;1.1957407519348
