community;code;site;lat;long;recruit_species;recruit_sp;genus;sp;sub_sp;nurse;n;canopy_percent;gap_percent
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Coris_monspeliensis_monspeliensis;Coris monspeliensis;Coris;monspeliensis;monspeliensis;facil;6;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;4;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;20;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Fumana_procumbens;Fumana procumbens;Fumana;procumbens;NA;facil;4;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;4;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Argyrolobium_zanonii_zanonii;Argyrolobium zanonii;Argyrolobium;zanonii;zanonii;facil;6;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Helianthemum_apenninum_suffruticosum;Helianthemum apenninum;Helianthemum;apenninum;suffruticosum;facil;3;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Thymus_mastichina_mastichina;Thymus mastichina;Thymus;mastichina;mastichina;facil;1;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Thymelaea_pubescens_elliptica;Thymelaea pubescens;Thymelaea;pubescens;elliptica;facil;1;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Polygala_rupestris;Polygala rupestris;Polygala;rupestris;NA;facil;1;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;1;63.74;36.26
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Salvia_lavandulifolia_vellerea;Salvia lavandulifolia;Salvia;lavandulifolia;vellerea;facil;0;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;37;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;3;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Linum_narbonense;Linum narbonense;Linum;narbonense;NA;facil;2;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Vella_spinosa;Vella spinosa;Vella;spinosa;NA;facil;0;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Erinacea_anthyllis_anthyllis;Erinacea anthyllis;Erinacea;anthyllis;anthyllis;facil;1;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Teucrium_capitatum_capitatum;Teucrium capitatum;Teucrium;capitatum;capitatum;facil;6;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Thymelaea_pubescens_elliptica;Thymelaea pubescens;Thymelaea;pubescens;elliptica;facil;1;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;0;57.67;42.33
11;SNEV11;Sierra Nevada, high-elevation limestones (Granada 3)  ;37.112667;-3.435472;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;1;57.67;42.33
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;8;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;27;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Genista_umbellata_equisetiformis;Genista umbellata;Genista;umbellata;equisetiformis;facil;0;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Thymus_baeticus;Thymus baeticus;Thymus;baeticus;NA;facil;4;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Lavandula_stoechas;Lavandula stoechas;Lavandula;stoechas;NA;facil;7;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;0;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Ruta_angustifolia;Ruta angustifolia;Ruta;angustifolia;NA;facil;2;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;4;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Halimium_atriplicifolium_atriplicifolium;Halimium atriplicifolium;Halimium;atriplicifolium;atriplicifolium;facil;1;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Ptilostemon_hispanicus;Ptilostemon hispanicus;Ptilostemon;hispanicus;NA;facil;0;63;37
12;SNEV12;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;36.927583;-3.354028;Phagnalon_saxatile;Phagnalon saxatile;Phagnalon;saxatile;NA;facil;1;63;37
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;29;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;facil;6;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Genista_umbellata_equisetiformis;Genista umbellata;Genista;umbellata;equisetiformis;facil;2;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Thymus_zygis_gracilis;Thymus zygis;Thymus;zygis;gracilis;facil;14;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Teucrium_compactum;Teucrium compactum;Teucrium;compactum;NA;facil;4;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Ptilostemon_hispanicus;Ptilostemon hispanicus;Ptilostemon;hispanicus;NA;facil;2;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;7;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Paronychia_suffruticosa_suffruticosa;Paronychia suffruticosa;Paronychia;suffruticosa;suffruticosa;facil;2;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Ruta_montana;Ruta montana;Ruta;montana;NA;facil;1;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Phlomis_lychnitis;Phlomis lychnitis;Phlomis;lychnitis;NA;facil;0;51.88;48.12
13;SNEV13;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;36.940833;-3.346333;Helichrysum_italicum_serotinum;Helichrysum italicum;Helichrysum;italicum;serotinum;facil;2;51.88;48.12
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Thymus_zygis_gracilis;Thymus zygis;Thymus;zygis;gracilis;facil;4;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Bupleurum_spinosum;Bupleurum spinosum;Bupleurum;spinosum;NA;facil;5;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Dianthus_brachyanthus;Dianthus brachyanthus;Dianthus;brachyanthus;NA;facil;1;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Arenaria_armerina_armerina;Arenaria armerina;Arenaria;armerina;armerina;facil;1;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Cytisus_galianoi;Cytisus galianoi;Cytisus;galianoi;NA;facil;4;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Genista_versicolor;Genista versicolor;Genista;versicolor;NA;facil;1;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Artemisia_campestris_glutinosa;Artemisia campestris;Artemisia;campestris;glutinosa;facil;0;47.03;52.97
14;SNEV14;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;36.964472;-3.335639;Helianthemum_apenninum_suffruticosum;Helianthemum apenninum;Helianthemum;apenninum;suffruticosum;facil;3;47.03;52.97
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;0;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Phlomis_lychnitis;Phlomis lychnitis;Phlomis;lychnitis;NA;facil;4;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;facil;2;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;4;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;2;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Staehelina_dubia;Staehelina dubia;Staehelina;dubia;NA;facil;5;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;2;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;15;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Ptilostemon_hispanicus;Ptilostemon hispanicus;Ptilostemon;hispanicus;NA;facil;1;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;7;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Thymus_membranaceus;Thymus membranaceus;Thymus;membranaceus;NA;facil;6;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Cistus_clusii_clusii;Cistus clusii;Cistus;clusii;clusii;facil;1;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;21;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Satureja_obovata;Satureja obovata;Satureja;obovata;NA;facil;0;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Argyrolobium_zanonii_zanonii;Argyrolobium zanonii;Argyrolobium;zanonii;zanonii;facil;2;58.4;41.6
15;SNEV15;Sierra Nevada, low-elevation limestones (Beires 1)  ;37.029972;-2.778306;Fumana_thymifolia;Fumana thymifolia;Fumana;thymifolia;NA;facil;0;58.4;41.6
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;6;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;1;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;4;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Echinospartum_boissieri;Echinospartum boissieri;Echinospartum;boissieri;NA;facil;1;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Thymus_membranaceus;Thymus membranaceus;Thymus;membranaceus;NA;facil;4;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Helianthemum_apenninum_suffruticosum;Helianthemum apenninum;Helianthemum;apenninum;suffruticosum;facil;2;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;1;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Lithodora_fruticosa;Lithodora fruticosa;Lithodora;fruticosa;NA;facil;0;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Staehelina_dubia;Staehelina dubia;Staehelina;dubia;NA;facil;6;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Phlomis_lychnitis;Phlomis lychnitis;Phlomis;lychnitis;NA;facil;7;65.52;34.48
16;SNEV16;Sierra Nevada, mid-elevation limestones (Beires 2)  ;37.033333;-2.803528;Erinacea_anthyllis_anthyllis;Erinacea anthyllis;Erinacea;anthyllis;anthyllis;facil;0;65.52;34.48
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Acer_monspessulanum;Acer monspessulanum;Acer;monspessulanum;NA;facil;8;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Amelanchier_ovalis;Amelanchier ovalis;Amelanchier;ovalis;NA;facil;0;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;42;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;0;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;46;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Daphne_gnidium;Daphne gnidium;Daphne;gnidium;NA;facil;2;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;facil;1;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;facil;14;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;70;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;facil;0;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;facil;10;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Olea_europaea;Olea europaea;Olea;europaea;NA;facil;80;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;facil;30;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Phillyrea_latifolia;Phillyrea latifolia;Phillyrea;latifolia;NA;facil;340;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;88;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;303;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Pistacia_lentiscus;Pistacia lentiscus;Pistacia;lentiscus;NA;facil;36;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;facil;63;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Prunus_mahaleb;Prunus mahaleb;Prunus;mahaleb;NA;facil;3;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;1;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;facil;12;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;102;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;82;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Rhamnus_alaternus;Rhamnus alaternus;Rhamnus;alaternus;NA;facil;14;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;facil;56;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Rhamnus_myrtifolia;Rhamnus myrtifolia;Rhamnus;myrtifolia;NA;facil;3;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;19;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;1;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Teucrium_fruticans;Teucrium fruticans;Teucrium;fruticans;NA;facil;9;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;10;56.94;43.06
17;LADR;Barranco de los Ladrones (Sierra de Ja<e9>n);37.636322;-3.742298;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;facil;6;56.94;43.06
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;34;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;11;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;2;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;8;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;facil;1;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;55;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Olea_europaea;Olea europaea;Olea;europaea;NA;facil;44;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;facil;66;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Phillyrea_latifolia;Phillyrea latifolia;Phillyrea;latifolia;NA;facil;68;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;58;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;79;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Pistacia_lentiscus;Pistacia lentiscus;Pistacia;lentiscus;NA;facil;26;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;facil;10;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;facil;31;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;68;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Rhamnus_alaternus;Rhamnus alaternus;Rhamnus;alaternus;NA;facil;19;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;facil;126;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;1;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;0;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Ruscus_aculeatus;Ruscus aculeatus;Ruscus;aculeatus;NA;facil;6;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;3;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;facil;4;69.36;30.64
18;CHAZA;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);37.662249;-3.721234;Viburnum_tinus;Viburnum tinus;Viburnum;tinus;NA;facil;9;69.36;30.64
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Celtis_australis;Celtis australis;Celtis;australis;NA;facil;0;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;51;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;14;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Colutea_hispanica;Colutea hispanica;Colutea;hispanica;NA;facil;1;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;1;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Daphne_gnidium;Daphne gnidium;Daphne;gnidium;NA;facil;4;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Genista_scorpius;Genista scorpius;Genista;scorpius;NA;facil;1;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;35;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;facil;2;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Olea_europaea;Olea europaea;Olea;europaea;NA;facil;28;86.752;13.248
